1782123800,489,200
1782123809,647,200
1782123818,1045,200
1782123826,493,200
1782123835,533,200
1782123844,1032,200
1782123852,486,200
1782123861,661,200
1782123870,1062,200
1782123879,599,200
1782123917,30392,200
1782123930,4263,200
1782123942,4797,200
1782123953,2817,200
1782123965,3459,200
1782123973,306,500
1782123983,1890,500
1782123992,1379,500
1782124003,2962,500
